   .46000E+03   .00000E+00  -.32707E+01  -.52689E+01  -.65779E+01  -.74814E+01  -.81284E+01
   .47000E+03   .00000E+00  -.29267E+01  -.48176E+01  -.60521E+01  -.69017E+01  -.75090E+01
   .48000E+03   .00000E+00  -.25962E+01  -.43696E+01  -.55238E+01  -.63162E+01  -.68815E+01
   .49000E+03   .00000E+00  -.22856E+01  -.39308E+01  -.49989E+01  -.57304E+01  -.62515E+01
   .50000E+03   .00000E+00  -.19953E+01  -.35027E+01  -.44791E+01  -.51464E+01  -.56210E+01
   .51000E+03   .00000E+00  -.17204E+01  -.30822E+01  -.39626E+01  -.45632E+01  -.49898E+01
   .52000E+03   .00000E+00  -.14597E+01  -.26692E+01  -.34498E+01  -.39815E+01  -.43588E+01
   .53000E+03   .00000E+00  -.12164E+01  -.22666E+01  -.29434E+01  -.34037E+01  -.37301E+01
   .54000E+03   .00000E+00  -.98881E+00  -.18735E+01  -.24430E+01  -.28299E+01  -.31040E+01
   .55000E+03   .00000E+00  -.77526E+00  -.14893E+01  -.19485E+01  -.22602E+01  -.24808E+01
   .56000E+03   .00000E+00  -.57213E+00  -.11113E+01  -.14579E+01  -.16929E+01  -.18592E+01
   .57000E+03   .00000E+00  -.37666E+00  -.73788E+00  -.96993E+00  -.11272E+01  -.12385E+01
   .58000E+03   .00000E+00  -.18690E+00  -.36804E+00  -.48437E+00  -.56320E+00  -.61894E+00
   .59000E+03   .00000E+00   .00000E+00   .00000E+00   .00000E+00   .00000E+00   .00000E+00
